player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating,has_team,is_brazilian,age_group,rifle_share,sniper_share,smg_share,pistol_share,grenade_share,other_share
11701,mirbit,Sabit Coktasar,25,Germany,Nordavind,"ALTERNATE aTTaX, EURONICS, Sprout, Nordavind",15351,14425,44.0,73.5,5.7,866,23162,1.06,0.66,0.13,0.62,0.09,0.09,10700,926,1826,1667,1.1,0.94,70.3,10.6,12462,7087,2754,699,141,19,11159,602,1002,2354,214,70,1.06,True,False,24-26,0.7269233274705231,0.0392156862745098,0.06527262067617745,0.1533450589538141,0.01394045990489219,0.004559963520291838
17510,J0LZ,David Jolin,22,Canada,Strife,"Strife, OCG, Swedish Canadians",7287,7168,49.3,78.3,4.2,394,10297,1.02,0.71,0.13,0.7,0.09,0.09,4913,119,1143,1112,1.03,1.04,68.5,15.6,5384,3095,1341,403,69,5,5234,160,527,1185,63,146,1.07,True,False,21-23,0.7182654041443667,0.02195690956497873,0.07232057087964869,0.16261836146562372,0.008645533141210375,0.02003567997804309
7,Friis,Michael Jørgensen,33,Denmark,,"SK, fnatic, Heroic, Tricked",16356,15609,26.3,69.4,2.4,938,24254,1.05,0.67,0.11,0.64,0.09,0.08,11183,747,2869,2320,1.24,1.1,77.6,17.8,13071,7197,2987,852,139,8,3259,9150,659,3027,242,29,1.01,False,False,30+,0.19925409635607727,0.5594277329420396,0.04029102470041575,0.1850696991929567,0.01479579359256542,0.0017730496453900709
15096,grux,Denis Gutaj,22,Sweden,Savage,"Savage, Red Reserve, SMASH",9112,8874,67.1,73.8,2.9,490,13084,1.03,0.7,0.11,0.68,0.1,0.11,6202,238,1228,1295,0.95,0.97,72.4,13.4,6882,3973,1645,495,81,8,6985,141,339,1592,68,15,1.04,True,False,21-23,0.7665715539947322,0.015474100087796313,0.0372036874451273,0.17471466198419666,0.007462686567164179,0.001646180860403863
11064,dazzLe,Will Loafman,26,United States,,"eUnited, Rise Nation, New Identity",12753,12761,42.0,80.9,3.5,690,17971,1.0,0.71,0.16,0.71,0.1,0.09,8488,-8,2103,2238,0.94,1.04,75.9,17.0,9483,5304,2280,742,147,15,9181,264,1124,2054,120,30,1.08,False,False,24-26,0.7199090410099585,0.0207010115266996,0.08813612483337253,0.16106014271151886,0.009409550693954364,0.002352387673488591
10186,ayaya,YangYang Zheng,23,China,After,"Eclipse, Born Of Fire, Flash, AllGamers",8333,8231,40.3,78.0,2.7,462,11695,1.01,0.71,0.14,0.7,0.09,0.09,5627,102,1358,1270,1.07,1.07,74.7,16.9,6068,3556,1536,444,82,9,5189,1087,533,1437,71,33,1.01,True,False,21-23,0.6227049081963278,0.13044521780871235,0.06396255850234009,0.17244689787591502,0.008520340813632545,0.003960158406336254
2007,ap0c,Mike Aliferis,34,Australia,Encore,"AVANT, Tainted Minds, Looking For Org, Chiefs",16627,16413,50.9,77.1,4.9,931,23802,1.01,0.7,0.15,0.69,0.1,0.09,11195,214,2524,2631,0.96,1.01,73.0,14.6,12607,7101,2981,908,185,20,11712,578,1109,2834,306,60,1.01,True,False,30+,0.7043964635833283,0.03476273531003789,0.0666987430083599,0.1704456606724003,0.01840380104649065,0.003608588440488362
8242,reatz,Paweł Jańczak,27,Poland,,"PRIDE, Illuminar, Kinguin",28133,27400,51.5,74.0,2.8,1520,40860,1.03,0.69,0.12,0.67,0.1,0.11,19130,733,3423,3498,0.98,0.94,73.2,12.1,21730,12288,5021,1512,278,31,21543,142,1295,4887,261,82,1.01,False,False,27-29,0.7657555184303132,0.005047453168876409,0.0460313510823588,0.1737105889880212,0.009277361106174244,0.0029147264778018695
16820,siuhy,Kamil Szkaradek,19,Poland,MOUZ NXT,"MOUZ NXT, Izako Boars",9756,9698,53.0,77.8,4.6,518,13917,1.01,0.7,0.13,0.7,0.1,0.09,6526,58,1617,1679,0.96,1.05,74.6,16.6,7391,4098,1769,532,111,16,7548,104,392,1613,93,50,1.06,True,False,<=20,0.7736777367773677,0.01066010660106601,0.04018040180401804,0.16533415334153342,0.009532595325953259,0.005125051250512505
8797,Stewie2K,Jake Yip,24,United States,,"Cloud9, Liquid",27664,27288,49.4,77.6,5.1,1525,39802,1.01,0.7,0.14,0.69,0.1,0.08,18614,376,5206,5272,0.99,1.1,75.0,18.2,21188,11785,5005,1451,349,24,16840,3643,1891,4802,345,196,1.01,False,False,24-26,0.6087333718912666,0.1316873915558126,0.06835598611914401,0.173582995951417,0.012471081550028918,0.00708502024291498
9410,kalinka,Nikolaj Rysakov,28,Lithuania,,"HellRaisers, Playing Ducks",16112,15955,52.8,76.6,3.8,855,22891,1.01,0.7,0.12,0.7,0.09,0.09,10860,157,2554,2734,0.93,1.03,70.8,15.9,12031,6917,2851,892,183,17,10221,2073,816,2795,152,100,1.01,False,False,27-29,0.6343718967229395,0.12866186693147963,0.0506454816285998,0.17347318768619663,0.009433962264150943,0.006206554121151936
11538,Jinxx,Chris Moseley,25,Australia,,"Genuine, Taboo, Chiefs",7054,6771,52.7,72.3,3.8,400,10511,1.04,0.67,0.12,0.64,0.1,0.13,4838,283,681,652,1.04,0.89,69.8,9.2,5673,3145,1253,365,67,8,5151,25,343,1454,87,11,1.04,False,False,24-26,0.7302239863907003,0.0035440884604479726,0.04862489367734619,0.20612418485965409,0.012333427842358946,0.0015593989225971081
7982,to1nou,Antoine Pirard,27,Belgium,FiveG,"LDLC, LDLC White",15196,14676,30.5,68.8,2.2,850,22377,1.04,0.68,0.1,0.66,0.09,0.1,10426,520,2480,1873,1.32,1.08,73.5,16.3,11951,6828,2622,802,159,15,3874,7273,641,3230,135,65,1.01,True,False,27-29,0.2549355093445644,0.4786127928402211,0.04218215319821005,0.21255593577257173,0.008883916820215847,0.0042774414319557775
12876,DickStacy,Ollie Tierney,25,Australia,,"Grayhound, Dark Sided",10534,10188,48.9,73.5,4.5,624,15708,1.03,0.67,0.15,0.65,0.11,0.09,7147,346,1567,1606,0.98,1.0,76.3,13.3,8561,4551,1932,546,109,9,7484,49,931,1899,164,16,1.08,False,False,24-26,0.7104613632048604,0.004651604328839947,0.08838048224795898,0.18027340041769507,0.015568634896525536,0.0015188912094171254
8786,jR,Dmitriy Chervak,28,Ukraine,Run or Die,"Vega Squadron, HellRaisers",16101,15547,34.0,71.6,3.3,892,23804,1.04,0.68,0.11,0.65,0.08,0.07,11015,554,2992,2625,1.14,1.11,72.6,18.2,12789,7131,2872,837,161,14,3890,8352,815,2845,166,72,1.01,True,False,27-29,0.24159990062729023,0.5187255449972051,0.05061797403887957,0.1766970995590336,0.010309918638593877,0.004471771939631079
7980,DESPE,Çağatay Sedef,29,Turkey,,Space Soldiers,8068,7748,29.8,68.7,2.5,468,12127,1.04,0.67,0.11,0.64,0.08,0.08,5555,320,1436,1231,1.17,1.09,75.6,16.7,6572,3661,1391,403,86,14,1996,3956,496,1549,70,6,1.01,False,False,27-29,0.24739712444224096,0.4903321764997521,0.06147744174516609,0.19199305899851266,0.008676251859196828,0.0007436787307882995
4959,kioShiMa,Fabien Fiey,28,France,,"Envy, Heretics, FaZe",26259,24967,51.3,74.0,5.2,1495,39250,1.05,0.67,0.15,0.64,0.08,0.09,18153,1292,3389,3214,1.05,0.96,73.7,12.2,21097,11895,4755,1232,244,27,18894,728,956,4936,510,269,1.01,False,False,27-29,0.7195247343767851,0.027723828020869035,0.03640656536806428,0.18797364713050763,0.019421912487147263,0.010244106782436499
13155,speed4k,Anton Titov,26,Russia,FreeTON,"DreamEaters, Nemiga",13678,13110,39.2,69.9,2.9,767,20579,1.04,0.66,0.11,0.64,0.09,0.09,9399,568,2080,1696,1.23,1.03,72.1,14.4,11180,6136,2408,713,123,19,4808,5901,655,2197,135,28,1.05,True,False,24-26,0.3515133791489984,0.4314227226202661,0.04788711799970756,0.16062289808451527,0.0098698640152069,0.0020470829068577278
8522,FugLy,Jacob Medina,27,United States,,"NRG, Liquid, Envy",18921,18300,43.4,73.5,3.5,1083,28153,1.03,0.67,0.13,0.65,0.1,0.11,12947,621,2381,2328,1.02,0.95,73.4,12.0,15206,8446,3296,975,206,24,13588,345,1334,3423,194,52,1.01,False,False,27-29,0.7181438613181121,0.018233708577770732,0.07050367316738015,0.18091009988901222,0.010253157866920354,0.002748269118968342
8744,emagine,Chris Rowlands,31,Australia,,"ORDER, Kings, Winterfox, Immunity",12837,12350,45.9,73.6,4.8,751,18931,1.04,0.68,0.14,0.65,0.1,0.09,8799,487,1548,1650,0.94,0.93,78.4,11.6,10132,5668,2357,654,112,8,9356,107,1035,2079,247,34,1.01,False,False,30+,0.7288307236893355,0.008335280828854093,0.08062631455947651,0.16195372750642673,0.019241255745111787,0.002648593908234011
9069,Nifty,Noah Francis,24,United States,,"Renegades, Envy, Selfless",15336,15026,36.3,70.2,3.2,865,22686,1.02,0.68,0.09,0.66,0.1,0.09,10342,310,2683,2403,1.12,1.08,73.5,17.5,12344,6570,2770,800,184,18,4529,7276,684,2673,156,45,1.01,False,False,24-26,0.29531820552947313,0.4744392279603547,0.04460093896713615,0.1742957746478873,0.010172143974960876,0.0029342723004694834
16946,Polt,Vadim Tsyrov,28,Russia,xDDDD,"1WIN, Unique",9422,9008,49.1,77.7,3.5,519,13706,1.05,0.69,0.14,0.66,0.08,0.09,6584,414,1215,1055,1.15,0.98,71.4,12.3,7122,4369,1695,426,85,9,7151,196,611,1360,107,14,1.07,True,False,27-29,0.7589683718955635,0.020802377414561663,0.06484822755253662,0.14434302695818296,0.011356399915092337,0.0014858841010401188
12521,arT,Andrei Piovezan,26,Brazil,FURIA,FURIA,18525,18493,34.8,78.1,3.8,1008,26196,1.0,0.71,0.14,0.71,0.1,0.07,12438,32,4580,4507,1.02,1.25,73.7,23.9,13758,7860,3315,1040,200,23,8744,5652,1303,2440,209,238,1.09,True,True,24-26,0.4720107962213225,0.3051012145748988,0.07033738191632928,0.13171390013495277,0.011282051282051283,0.012847503373819163
2826,MINISE,Jacek Jeziak,28,Poland,,"PACT, PRIDE, Kinguin",34615,34010,39.7,73.9,4.9,1871,49905,1.02,0.69,0.12,0.68,0.08,0.07,23430,605,6675,6246,1.07,1.13,72.6,19.2,26475,14883,6356,1796,363,32,12491,14033,1414,6010,598,131,1.0,False,False,27-29,0.36085512061245123,0.4054022822475805,0.04084934277047523,0.17362415137945977,0.01727574750830565,0.003784486494294381
8727,waterfaLLZ,Nikita Matveyev,27,Russia,,"Quantum Bellator Fire, PiTER, AVE, EPG",16371,16030,27.1,72.5,3.2,899,23842,1.02,0.69,0.12,0.67,0.09,0.08,11101,341,2854,2546,1.12,1.09,72.5,17.5,12741,7085,2972,856,172,16,4556,8300,464,2883,170,29,1.0,False,False,27-29,0.2782969885773624,0.5069940748885224,0.028342801294972818,0.17610408649441084,0.010384215991692628,0.0017714250809358011
16723,Cabbi,Casper Jensen,24,Denmark,MASONIC,"MASONIC, Lyngby Vikings, AGF",8983,9034,55.6,75.8,4.5,477,12780,0.99,0.7,0.13,0.71,0.11,0.12,5965,-51,1409,1475,0.96,1.03,71.3,16.0,6815,3712,1619,514,109,11,7153,136,268,1313,111,43,1.05,True,False,24-26,0.7962818657464099,0.015139708337971724,0.02983413113659134,0.14616497829232997,0.01235667371702104,0.0047868195480351775
11307,pounh,Eimantas Lazickas,25,Lithuania,,"Playing Ducks, Imperial, 1337HUANIA",7289,7198,49.5,75.9,2.1,401,10552,1.01,0.69,0.13,0.68,0.09,0.09,4915,91,957,962,0.99,0.97,75.1,13.4,5637,3120,1307,403,79,6,5280,163,562,1227,56,11,1.04,False,False,24-26,0.724379201536562,0.022362463986829468,0.07710248319385375,0.16833584853889422,0.007682809713266566,0.001509123336534504
8413,Zero,Patrik Žúdel,23,Slovakia,SINNERS,"GamerLegion, HellRaisers",19118,18363,49.1,72.0,2.5,1072,28513,1.04,0.67,0.12,0.64,0.09,0.11,13202,755,2448,2283,1.07,0.96,71.9,12.1,15311,8655,3386,982,160,19,15157,102,566,3129,166,49,1.0,True,False,21-23,0.7928130557589707,0.005335286117794749,0.02960560728109635,0.16366774767235068,0.008682916623077727,0.002563029605607281
7383,zqkS,Caio Fonseca,30,Brazil,Corinthians,"Imperial, Yeah, Keyd",13308,12620,28.9,69.5,3.8,780,20206,1.05,0.66,0.12,0.62,0.09,0.09,9254,688,2398,1798,1.33,1.11,73.9,17.4,10952,6105,2389,635,114,11,2972,7363,575,2187,176,71,1.0,True,True,30+,0.2233243162007815,0.5532762248271716,0.043207093477607456,0.16433724075743913,0.013225127742711151,0.0053351367598437035
3669,innocent,Paweł Mocek,28,Poland,Anonymo,"Anonymo, Illuminar, CSGL",32510,31989,45.9,77.1,5.1,1781,46956,1.02,0.69,0.15,0.68,0.09,0.09,22063,521,4286,4249,1.01,0.97,73.8,13.3,24893,14090,5872,1766,310,25,24182,774,1270,5790,483,50,1.0,True,False,27-29,0.7438326668717318,0.023808059058751153,0.03906490310673639,0.178099046447247,0.014856967087050138,0.0015379883112888342
8517,Relyks,Skyler Weaver,27,United States,,"eUnited, Enemy, Selfless, New Identity",14589,14428,48.8,73.9,5.6,832,21258,1.01,0.69,0.12,0.68,0.1,0.1,9884,161,1840,1853,0.99,0.95,73.5,12.6,11374,6355,2567,774,164,24,7762,2250,1396,2945,206,51,1.0,False,False,27-29,0.532044691205703,0.15422578655151142,0.09568853245595997,0.20186441839742272,0.014120227568716157,0.003495784495167592
10590,fenvicious,Evgeny Mitsik,27,Russia,ASAP,"Unique, Spirit Academy, EPG",13225,13084,52.7,75.7,2.4,729,19059,1.01,0.69,0.12,0.69,0.09,0.09,8982,141,1735,1795,0.97,0.96,69.0,13.0,10077,5769,2358,694,147,14,9374,474,1024,2261,101,12,1.0,True,False,27-29,0.7088090737240076,0.03584120982986767,0.07742911153119092,0.17096408317580342,0.007637051039697543,0.0009073724007561437
1883,glace,Nicolai Jensen,28,Denmark,,"North Academy, Tricked, Rogue, No Problem!",10395,10029,52.2,74.4,4.1,589,15307,1.04,0.68,0.14,0.66,0.09,0.1,7188,366,1352,1374,0.98,0.96,75.0,12.6,8119,4701,1868,522,93,4,8082,62,369,1733,133,38,1.0,False,False,27-29,0.7774891774891775,0.005964405964405965,0.0354978354978355,0.1667147667147667,0.012794612794612794,0.0036556036556036555
11238,Oderus,Chad Miller,23,United States,,"Spacestation, BlackOut, The Pioneers",8738,8790,34.3,72.3,1.8,473,12356,0.99,0.71,0.09,0.71,0.1,0.1,5863,-52,1737,1547,1.12,1.16,70.3,20.4,6493,3718,1532,505,99,9,2379,4372,365,1578,55,12,1.04,False,False,21-23,0.2722590981918059,0.5003433279926757,0.04177157244220645,0.18059052414740215,0.006294346532387274,0.001373311970702678
8724,1uke,Aleksey Zimin,29,Russia,,"Spirit Academy, HOLLYWOOD, PLINK",11017,10794,26.4,71.6,2.2,623,16179,1.02,0.68,0.09,0.67,0.08,0.07,7466,223,2247,1858,1.21,1.17,73.3,20.7,8713,4715,2072,569,99,11,1576,7031,601,1708,90,23,1.0,False,False,27-29,0.14305164745393484,0.6381955160206952,0.05455205591358809,0.15503313061632024,0.008169193065262776,0.0020876826722338203
11329,leo_drk,Leonardo Oliveira,22,Brazil,00NATION,"Sharks, 00NATION",10622,10591,51.6,76.5,4.4,597,15378,1.0,0.69,0.13,0.69,0.11,0.1,7158,31,1828,1969,0.93,1.05,72.8,17.2,8220,4575,1848,603,118,14,7972,166,554,1700,155,106,1.07,True,True,21-23,0.7505177932592733,0.015627942007154963,0.052155902843155716,0.16004518922990021,0.014592355488608549,0.009979288269629072
483,Edward,Ioann Sukhariev,34,Ukraine,Cossacks,Natus Vincere,26743,26057,51.1,72.0,2.9,1477,38889,1.03,0.69,0.13,0.67,0.09,0.09,18270,686,3760,3927,0.96,0.98,74.8,13.8,20619,11724,4956,1334,238,18,19786,627,1557,4391,231,178,1.0,True,False,30+,0.7398571588826983,0.023445387578057808,0.058220842837378,0.16419249897169352,0.008637774370863403,0.0066559473507085964
9245,Tsogoo,Tsog Mashbat,28,Mongolia,TheMongolz,"TheMongolz, Mazaalai",8757,8659,52.8,77.1,3.3,488,12467,1.01,0.7,0.14,0.69,0.1,0.11,5981,98,1109,1080,1.03,0.97,75.0,13.2,6486,3862,1551,487,73,8,6618,61,387,1602,86,26,1.0,True,False,27-29,0.7557382665296334,0.006965855886719196,0.044193216855087356,0.1829393627954779,0.00982071485668608,0.002969053328765559
8347,hazed,James Cobb,33,United States,,"CLG, Mythic",13273,13354,49.8,78.3,4.1,736,19138,0.99,0.69,0.15,0.7,0.09,0.08,8849,-81,2127,2285,0.93,1.02,71.5,15.9,10289,5567,2354,752,154,22,9603,434,522,2405,200,123,1.0,False,False,30+,0.7234988322157764,0.03269795826113162,0.039327959014540795,0.1811949069539667,0.0150681835304754,0.009266932871242372
11574,xiaosaGe,Peng Song,32,China,Steel Helmet,"5POWER, Invictus, UYA",15686,15651,47.7,80.0,5.2,847,22333,1.0,0.7,0.16,0.7,0.11,0.1,10605,35,2494,2351,1.06,1.05,73.5,15.9,11728,6742,2844,837,165,17,10721,722,1182,2793,245,50,1.08,True,False,30+,0.6834757108249394,0.046028305495346165,0.07535381869182711,0.1780568659951549,0.015619023332908325,0.003187555782226189
147,SIXER,Christophe Xia,31,France,Ambush,"LDLC, Envy",18867,17915,39.1,69.9,2.7,1087,28664,1.05,0.66,0.11,0.62,0.09,0.1,13166,952,2502,2160,1.16,0.98,72.2,12.6,15498,8715,3361,940,140,10,8126,6032,854,3695,171,47,1.0,True,False,30+,0.4306991042561085,0.3197116658716277,0.04526421794667939,0.19584459638522286,0.00906344410876133,0.002491122064981184
11515,kenzor,Leonard Volodarchuk,25,Ukraine,GUESS,pro100,10785,10728,54.8,76.6,2.6,598,15627,1.01,0.69,0.13,0.69,0.1,0.11,7316,57,1522,1482,1.03,1.0,71.0,14.0,8311,4710,1905,557,126,18,7491,618,509,2103,63,34,1.05,True,False,24-26,0.6945757997218359,0.057301808066759385,0.04719517848864163,0.19499304589707928,0.0058414464534075105,0.0031525266573945296
14205,R0b3n,Roberts Čigauskis,20,Latvia,Neon Rangers,"Unique, Space Jam, ex-ETHEREAL",9436,9215,49.8,74.4,3.0,527,13874,1.02,0.68,0.12,0.66,0.09,0.1,6474,221,1102,1235,0.89,0.92,72.0,11.7,7400,4208,1674,494,92,6,6743,325,602,1624,91,74,1.04,True,False,<=20,0.7146036456125477,0.0344425604069521,0.06379821958456973,0.17210682492581603,0.009643916913946587,0.007842306061890632
13240,Lack1,Viktor Boldyrev,22,Kazakhstan,,"Entropiq, Winstrike",16518,16449,45.6,74.1,2.7,902,24117,1.0,0.68,0.13,0.68,0.09,0.09,11134,69,2600,2896,0.9,1.01,71.5,14.7,12983,7105,2904,915,190,20,11530,1025,1165,2650,143,55,1.04,False,False,21-23,0.6980263954473908,0.062053517374984865,0.07052911974815353,0.16043104492069257,0.008657222424022278,0.003329700932316261
10764,cbbk,Thotsaphon Suphatthanaphalaphon,28,Thailand,,"Lucid Dream, Beyond",7029,6866,51.2,75.6,4.3,404,10342,1.02,0.68,0.15,0.66,0.1,0.1,4827,163,915,1021,0.9,0.94,75.4,12.5,5515,3155,1208,406,50,8,4976,64,798,1115,81,11,1.06,False,False,27-29,0.7079243135581164,0.009105135865699245,0.11352966282543747,0.15862853891022904,0.011523687580025609,0.001564945226917058
10570,dzt,Denis Fischer,25,Brazil,,"Imperial, Case, BigGods",12004,11856,46.4,75.6,3.8,676,17504,1.01,0.69,0.13,0.68,0.1,0.09,8152,148,2100,2069,1.01,1.07,73.8,17.1,9352,5217,2166,629,132,8,8221,843,817,1938,127,105,1.0,False,True,24-26,0.6848550483172275,0.0702265911362879,0.06806064645118294,0.16144618460513163,0.010579806731089637,0.008747084305231589
9339,ImpressioN,Anthony Lim,26,Singapore,,"BOOT-d[S], BTRG, NKT, dream[S]cape",12159,12028,48.9,76.8,4.2,684,17721,1.01,0.69,0.15,0.68,0.1,0.11,8269,131,1764,1736,1.02,1.0,73.3,14.0,9452,5338,2123,667,131,10,8835,299,640,2226,146,50,1.0,False,False,24-26,0.7266222551196645,0.024590838062340654,0.05263590755818735,0.18307426597582038,0.012007566411711489,0.004112180277983387
11654,almazer,Almaz Asadullin,23,Russia,Trident,forZe,23593,23026,51.9,74.2,4.2,1310,35199,1.02,0.67,0.13,0.65,0.1,0.09,16140,567,3151,3334,0.95,0.96,71.7,12.2,19059,10457,4203,1214,242,24,16381,1575,1128,4185,315,87,1.06,True,False,21-23,0.694316110710804,0.0667570889670665,0.04781079133641334,0.177383122112491,0.013351417793413301,0.0036875344381808164
19738,Djoko,Thomas Pavoni,25,France,HEET,"HEET, DBL PONEY",9138,9139,61.8,74.8,5.9,503,13359,1.0,0.68,0.13,0.68,0.1,0.1,6125,-1,1446,1615,0.9,1.01,72.5,14.9,7234,3878,1608,523,105,11,6719,101,427,1753,146,25,1.05,True,False,24-26,0.735281243160429,0.011052746771722478,0.04672794922302473,0.1918362880280149,0.01597723790763843,0.0027358284088421976
5792,KILLDREAM,Joao Ferreira,29,Portugal,,"AlienTech, k1ck, Giants",7851,7867,44.2,81.9,3.4,429,11159,1.0,0.7,0.16,0.7,0.1,0.11,5256,-16,1162,1187,0.98,1.01,73.1,15.5,5903,3288,1441,449,69,9,5830,217,308,1409,77,16,1.0,False,False,27-29,0.7425805629856069,0.027639791109412813,0.0392306712520698,0.17946758374729335,0.00980766781301745,0.0020379569481594703
10443,Basso,Sebastian Aagaard,23,Denmark,,Copenhagen Flames,10081,9816,53.0,70.1,3.5,582,15218,1.03,0.66,0.1,0.65,0.09,0.1,6901,265,1126,1165,0.97,0.91,74.1,10.9,8317,4487,1779,520,99,16,7285,335,556,1779,115,27,1.0,False,False,21-23,0.722646562840988,0.03323083027477433,0.055153258605297094,0.17647058823529413,0.011407598452534471,0.0026783057236385278
10663,RoLEX,Warittorn Kalanukarn,21,Thailand,,"Signature, ZIGMA, Beyond, MiTH",8834,8801,51.2,78.6,3.2,492,12610,1.0,0.7,0.14,0.7,0.09,0.09,5999,33,1246,1422,0.88,0.97,73.6,14.3,6611,3834,1613,447,92,13,6463,180,490,1571,87,58,1.06,False,False,21-23,0.7316051618745755,0.020375820692777904,0.0554675118858954,0.1778356350464116,0.009848313334842653,0.0065655422232284355
4637,zeff,Min-Seok Park,33,Korea,,MVP PK,8381,8327,42.0,77.8,4.9,482,12229,1.01,0.69,0.17,0.68,0.13,0.11,5672,54,1512,1519,1.0,1.08,77.1,17.6,6557,3641,1453,491,74,13,5704,499,687,1350,131,27,1.0,False,False,30+,0.6805870421190788,0.05953943443503162,0.08197112516406156,0.16107863023505548,0.015630593007994274,0.0032215726047011097
11922,ALLE,Alexandre Santos,25,Brazil,,"Liberty, Redemption POA, Isurus, C4",7659,7550,49.7,77.3,5.5,423,11227,1.01,0.68,0.14,0.67,0.11,0.1,5212,109,1127,1063,1.06,1.01,76.1,14.9,6015,3346,1378,401,81,6,5504,354,418,1257,133,20,1.07,False,True,24-26,0.7186316751534143,0.046220133176654916,0.054576315445880666,0.16412064238151194,0.017365191278234757,0.0026113069591330463
9254,mopoz,Alejandro Fernández-Quejo Cano,25,Spain,Movistar Riders,Movistar Riders,20909,20945,51.6,75.7,4.8,1158,30745,1.0,0.68,0.13,0.68,0.09,0.07,13971,-36,3550,4060,0.87,1.02,71.5,16.2,16774,8796,3713,1190,243,29,14769,532,2188,3151,207,132,1.0,True,False,24-26,0.7063465493328231,0.025443588885169066,0.10464393323449232,0.1507006552202401,0.009900043043665407,0.0063130709263953325
16415,supra,Anton Tšernobai,20,Estonia,Tokyo Revengers,"Gambit Youngsters, Nordavind",9501,9428,58.0,72.9,5.4,533,14303,1.01,0.66,0.12,0.66,0.1,0.1,6379,73,1492,1658,0.9,1.0,74.1,14.7,7924,4059,1665,519,125,11,6892,350,607,1502,131,48,1.05,True,False,<=20,0.7253973265972002,0.03683822755499421,0.06388801178823282,0.15808862225028944,0.01378802231344069,0.0050520997789706345
10397,cromen,Jorgen Robertsen,27,Norway,,Nordavind,11785,11718,52.8,74.0,3.6,653,17335,1.01,0.68,0.13,0.68,0.11,0.11,7946,67,1800,1951,0.92,1.0,72.8,14.8,9389,5042,2143,603,142,16,8101,753,791,1996,146,29,1.0,False,False,27-29,0.6873992363173526,0.0638947815019092,0.06711921934662707,0.1693678404751803,0.012388629613915994,0.002460755197284684
973,SZPERO,Grzegorz Dziamałek,31,Poland,,"Wisla Krakow, Kinguin, AGO",36985,36135,33.4,72.5,3.4,2058,54420,1.02,0.68,0.12,0.66,0.07,0.07,25423,850,6407,5753,1.11,1.08,74.2,17.1,28997,16587,6530,1924,358,24,13721,14286,1747,6492,525,291,1.0,False,False,30+,0.37098823847505746,0.3862647019061782,0.04723536568879275,0.17553062052183319,0.014194943896174124,0.007868054616736515
7433,adreN,Eric Hoag,32,United States,Liquid,"Liquid, Mythic",12259,11879,35.3,76.5,5.7,697,18241,1.03,0.67,0.15,0.65,0.1,0.12,8474,380,1655,1449,1.14,0.99,75.4,13.4,9767,5589,2139,619,117,10,6304,3011,457,2204,261,34,1.0,True,False,30+,0.5142344400032629,0.2456154661881067,0.03727873399135329,0.17978627946814585,0.02129048046333306,0.0027734725507790195
7248,xseveN,Sami Laasanen,27,Finland,HAVU,"HAVU, ENCE, iGame.com, RCTIC",22799,22439,46.2,78.7,6.0,1275,33704,1.02,0.68,0.16,0.67,0.09,0.09,15545,360,3305,3328,0.99,0.99,72.6,13.7,18159,10024,4082,1172,240,27,15494,651,2069,4098,440,85,1.0,True,False,27-29,0.6795912101407956,0.02855388394227817,0.0907495942804509,0.17974472564586166,0.019299092065441465,0.003728233694460283
14954,void,Cooper Farrell,21,Australia,,"Ground Zero, Dark Sided",7854,7727,40.0,74.1,2.8,437,11368,1.02,0.69,0.13,0.68,0.1,0.11,5389,127,837,829,1.01,0.91,72.2,10.8,5979,3494,1410,404,77,4,5845,156,339,1400,74,45,1.03,False,False,21-23,0.7442067736185384,0.019862490450725745,0.04316271963330787,0.17825311942959002,0.009421950598421186,0.005729564553093965
7527,pyth,Jacob Mourujärvi,28,Sweden,,"NIP, Vexed",13677,13682,56.0,70.3,4.1,756,19801,1.0,0.69,0.13,0.69,0.1,0.1,9175,-5,1888,1900,0.99,0.98,73.0,14.1,10626,5784,2488,737,147,19,9396,972,486,2615,164,64,1.0,False,False,27-29,0.6869927615705198,0.07106821671419171,0.035534108357095855,0.19119689990494992,0.01199093368428749,0.004679388754843899
545,MODDII,Andreas Fridh,33,Sweden,Astralis Talent,"Heroic, SK",20585,20184,52.4,74.6,3.6,1170,30550,1.02,0.67,0.13,0.66,0.08,0.08,14035,401,3049,3120,0.98,1.0,73.4,14.3,16515,9047,3700,1054,217,17,15077,356,1300,3507,308,64,1.0,True,False,30+,0.7324265241680835,0.017294146222977896,0.06315278115132378,0.17036677192130192,0.014962351226621326,0.0031090599951420937
13186,cam,Cameron Kern,24,United States,,"Singularity, Gorilla Gang, Chaos",9454,9285,50.8,75.3,5.4,544,13974,1.02,0.68,0.15,0.66,0.12,0.12,6470,169,1227,1285,0.95,0.95,76.0,12.7,7504,4191,1690,488,86,15,6597,206,723,1685,157,107,1.06,False,False,24-26,0.6977998730696001,0.021789718637613708,0.07647556589803257,0.17823143642902475,0.01660672731119103,0.011317960651576052
